Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,17.005495888165914,17.17683589711469,17.005495888165914,17.155418395996094,5700,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,17.262509845551993,17.540937423706055,17.262509845551993,17.540937423706055,18100,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,17.562349791665678,17.648019790649414,17.48738854255491,17.648019790649414,4900,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,17.594484256406133,17.64802803077134,17.39101791381836,17.39101791381836,15500,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,17.391017950586527,17.776533126831055,17.391017950586527,17.776533126831055,5300,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,17.81936738210055,17.840784890973264,17.626609802246094,17.626609802246094,17300,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,17.690859514933365,17.819364547729492,17.648024504001324,17.819364547729492,6600,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,17.990708224744683,18.076378263910133,17.669445577874242,17.776533126831055,249200,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,17.81936953217675,18.054962158203125,17.81936953217675,18.054962158203125,4400,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,18.183457364557505,18.35479736328125,18.140622364876567,18.35479736328125,38500,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,18.18345879334498,18.29054630096185,18.05495378420473,18.269128799438477,15900,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,18.31195840134259,18.494007110595703,18.31195840134259,18.494007110595703,24400,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,18.483313822181564,18.67607144025762,18.376226256583756,18.53685760498047,7700,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,18.590405820417292,18.67607589332244,18.440483192833284,18.46190071105957,270700,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,17.669444396847584,18.419057189441116,17.669444396847584,18.290552139282227,7100,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,18.354803889250952,18.408347657889372,18.076376292331158,18.140628814697266,12200,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,18.204877872278193,18.440470409448853,18.204877872278193,18.386926651000977,7700,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,18.697476621392358,18.95448660931528,18.590389126424476,18.911651611328125,22700,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,19.018735885620117,19.275745830020387,18.911648408786668,19.018735885620117,25800,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,18.975904858654825,18.975904858654825,18.311962363600312,18.35479736328125,23200,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,18.226291001715992,18.41904848587045,18.097786012279688,18.279834747314453,67100,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,18.29054054113961,18.440463004591575,18.29054054113961,18.42975425720215,495300,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,18.4618904991878,18.526143018326504,18.27984169496147,18.51543426513672,187400,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,18.568978037789602,18.568978037789602,18.333385467529297,18.333385467529297,6800,0.0,0.0,0.0
